#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 11 24 17 42  50  2.1  2.6    MM    MM    MM  MM 1023.3  12.0  13.1    MM   MM   MM    MM
2019 11 24 17 36  40  2.1  2.6    MM    MM    MM  MM 1023.3  11.9  13.1    MM   MM   MM    MM
2019 11 24 17 30  30  2.1  2.6    MM    MM    MM  MM 1023.2  11.8  13.1    MM   MM   MM    MM
2019 11 24 17 24  40  2.1  2.6    MM    MM    MM  MM 1023.1  11.7  13.1    MM   MM   MM    MM
2019 11 24 17 18  30  2.6  3.1    MM    MM    MM  MM 1023.2  11.6  13.1    MM   MM   MM    MM
2019 11 24 17 12  30  2.6  3.1    MM    MM    MM  MM 1023.1  11.8  13.1    MM   MM   MM    MM
2019 11 24 17 06  70  1.5  2.1    MM    MM    MM  MM 1022.9  11.8  13.1    MM   MM   MM    MM
2019 11 24 17 00  70  1.5  2.1    MM    MM    MM  MM 1022.9  11.7  13.1    MM   MM +0.6    MM
2019 11 24 16 54  40  2.1  2.6    MM    MM    MM  MM 1022.9  11.5  13.1    MM   MM   MM    MM
2019 11 24 16 48  20  2.6  3.6    MM    MM    MM  MM 1023.0  11.5  13.1    MM   MM   MM    MM
2019 11 24 16 42  20  3.1  3.6    MM    MM    MM  MM 1023.0  11.4  13.1    MM   MM   MM    MM
2019 11 24 16 36  20  2.6  3.1    MM    MM    MM  MM 1022.9  11.4  13.1    MM   MM   MM    MM
2019 11 24 16 30  20  3.1  3.6    MM    MM    MM  MM 1022.9  11.3  13.1    MM   MM   MM    MM
2019 11 24 16 24  20  2.6  3.6    MM    MM    MM  MM 1022.9  11.2  13.1    MM   MM   MM    MM
2019 11 24 16 18  20  3.1  3.6    MM    MM    MM  MM 1022.9  11.3  13.1    MM   MM   MM    MM
2019 11 24 16 12  20  2.6  3.1    MM    MM    MM  MM 1022.8  11.2  13.1    MM   MM   MM    MM
2019 11 24 16 06  20  3.1  4.6    MM    MM    MM  MM 1022.9  11.2  13.1    MM   MM   MM    MM
2019 11 24 16 00  10  4.1  5.1    MM    MM    MM  MM 1022.9  11.0  13.1    MM   MM +0.8    MM
2019 11 24 15 54  10  4.1  4.6    MM    MM    MM  MM 1022.9  10.9  13.1    MM   MM   MM    MM
2019 11 24 15 48  10  3.6  4.1    MM    MM    MM  MM 1022.7  10.8  13.1    MM   MM   MM    MM
2019 11 24 15 42  10  3.6  4.1    MM    MM    MM  MM 1022.6  10.8  13.2    MM   MM   MM    MM
2019 11 24 15 36  10  3.1  3.6    MM    MM    MM  MM 1022.6  10.8  13.2    MM   MM   MM    MM
2019 11 24 15 30  10  3.1  3.6    MM    MM    MM  MM 1022.6    MM    MM    MM   MM   MM    MM
2019 11 24 15 24  80  1.5  2.1    MM    MM    MM  MM 1022.7  10.6  13.1    MM   MM   MM    MM
2019 11 24 15 18  90  0.5  1.0    MM    MM    MM  MM 1022.5  10.3  13.1    MM   MM   MM    MM
2019 11 24 15 12  MM  0.0  1.5    MM    MM    MM  MM 1022.5  10.2  13.1    MM   MM   MM    MM
2019 11 24 15 06 130  0.5  1.5    MM    MM    MM  MM 1022.5  10.1  13.1    MM   MM   MM    MM
2019 11 24 15 00 140  1.0  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 24 14 54 170  1.0  1.5    MM    MM    MM  MM 1022.4  10.0  13.2    MM   MM   MM    MM
2019 11 24 14 48 150  1.0  1.0    MM    MM    MM  MM 1022.4  10.0  13.2    MM   MM   MM    MM
2019 11 24 14 42 150  1.0  1.5    MM    MM    MM  MM 1022.4  10.0  13.1    MM   MM   MM    MM
2019 11 24 14 36 160  1.0  1.5    MM    MM    MM  MM 1022.4  10.1  13.1    MM   MM   MM    MM
2019 11 24 14 30 150  1.5  1.5    MM    MM    MM  MM 1022.4  10.0  13.1    MM   MM   MM    MM
2019 11 24 14 24 160  1.5  1.5    MM    MM    MM  MM 1022.4   9.9  13.1    MM   MM   MM    MM
2019 11 24 14 18 150  1.0  1.0    MM    MM    MM  MM 1022.4   9.9  13.2    MM   MM   MM    MM
2019 11 24 14 12 150  1.0  1.0    MM    MM    MM  MM 1022.4  10.0  13.2    MM   MM   MM    MM
2019 11 24 14 06 150  1.0  1.5    MM    MM    MM  MM 1022.4  10.0  13.1    MM   MM   MM    MM
2019 11 24 14 00 170  1.0  1.5    MM    MM    MM  MM 1022.3  10.0  13.1    MM   MM -0.0    MM
2019 11 24 13 54 120  1.0  1.5    MM    MM    MM  MM 1022.3  10.1  13.1    MM   MM   MM    MM
2019 11 24 13 48 160  1.0  1.5    MM    MM    MM  MM 1022.3  10.0  13.0    MM   MM   MM    MM
2019 11 24 13 42 140  1.0  1.5    MM    MM    MM  MM 1022.2  10.1  13.1    MM   MM   MM    MM
2019 11 24 13 36 140  1.5  2.1    MM    MM    MM  MM 1022.1  10.1  13.1    MM   MM   MM    MM
2019 11 24 13 30 150  0.5  1.0    MM    MM    MM  MM 1022.1   9.9  13.1    MM   MM   MM    MM
2019 11 24 13 24 120  1.0  1.5    MM    MM    MM  MM 1022.1  10.1  13.1    MM   MM   MM    MM
2019 11 24 13 18 140  1.5  1.5    MM    MM    MM  MM 1022.0  10.3  13.1    MM   MM   MM    MM
2019 11 24 13 12 150  1.5  1.5    MM    MM    MM  MM 1022.1  10.2  13.1    MM   MM   MM    MM
2019 11 24 13 06 130  1.5  2.1    MM    MM    MM  MM 1022.1  10.3  13.1    MM   MM   MM    MM
2019 11 24 13 00 140  1.0  1.5    MM    MM    MM  MM 1022.1   9.8  13.1    MM   MM -0.3    MM
2019 11 24 12 54 130  1.0  1.5    MM    MM    MM  MM 1022.1  10.0  13.1    MM   MM   MM    MM
2019 11 24 12 48 150  0.5  1.0    MM    MM    MM  MM 1022.1   9.9  13.1    MM   MM   MM    MM
2019 11 24 12 42 150  1.0  1.0    MM    MM    MM  MM 1022.1  10.1  13.0    MM   MM   MM    MM
2019 11 24 12 36 130  1.0  1.5    MM    MM    MM  MM 1022.1  10.1  13.0    MM   MM   MM    MM
2019 11 24 12 30 170  1.0  1.0    MM    MM    MM  MM 1022.1   9.9  13.1    MM   MM   MM    MM
2019 11 24 12 24 160  0.5  1.0    MM    MM    MM  MM 1022.0  10.2  13.1    MM   MM   MM    MM
2019 11 24 12 18 170  0.5  1.0    MM    MM    MM  MM 1022.0  10.3  13.0    MM   MM   MM    MM
2019 11 24 12 12 180  1.0  1.0    MM    MM    MM  MM 1022.0  10.5  13.0    MM   MM   MM    MM
2019 11 24 12 06 180  1.0  1.0    MM    MM    MM  MM 1022.0  10.4  13.0    MM   MM   MM    MM
2019 11 24 12 00 150  0.5  1.0    MM    MM    MM  MM 1022.0  10.4  13.0    MM   MM -0.5    MM
2019 11 24 11 54  90  0.5  1.0    MM    MM    MM  MM 1022.1  10.3  13.0    MM   MM   MM    MM
2019 11 24 11 48  MM  0.0  1.0    MM    MM    MM  MM 1022.2  10.2  13.0    MM   MM   MM    MM
2019 11 24 11 42 170  0.5  0.5    MM    MM    MM  MM 1022.2  10.3  13.0    MM   MM   MM    MM
2019 11 24 11 36 170  0.5  1.0    MM    MM    MM  MM 1022.2  10.3  13.0    MM   MM   MM    MM
2019 11 24 11 30 170  1.0  1.0    MM    MM    MM  MM 1022.2  10.2  13.0    MM   MM   MM    MM
2019 11 24 11 24 150  0.5  1.0    MM    MM    MM  MM 1022.2  10.3  12.9    MM   MM   MM    MM
2019 11 24 11 18 170  1.0  1.0    MM    MM    MM  MM 1022.2  10.3  12.9    MM   MM   MM    MM
2019 11 24 11 12 140  1.0  1.5    MM    MM    MM  MM 1022.3  10.4  12.9    MM   MM   MM    MM
2019 11 24 11 06 180  1.0  1.5    MM    MM    MM  MM 1022.3  10.4  12.9    MM   MM   MM    MM
2019 11 24 11 00 180  1.0  1.5    MM    MM    MM  MM 1022.3  10.4  12.9    MM   MM -0.3    MM
2019 11 24 10 54 150  1.0  1.5    MM    MM    MM  MM 1022.4  10.5  13.0    MM   MM   MM    MM
2019 11 24 10 48 150  1.0  1.5    MM    MM    MM  MM 1022.4  10.5  13.0    MM   MM   MM    MM
2019 11 24 10 42 160  1.0  1.5    MM    MM    MM  MM 1022.4  10.5  13.0    MM   MM   MM    MM
2019 11 24 10 36 150  0.5  1.0    MM    MM    MM  MM 1022.4  10.5  13.0    MM   MM   MM    MM
2019 11 24 10 30 160  0.5  1.0    MM    MM    MM  MM 1022.4  10.5  13.0    MM   MM   MM    MM
2019 11 24 10 24 130  0.5  1.0    MM    MM    MM  MM 1022.4  10.6  13.0    MM   MM   MM    MM
2019 11 24 10 18 180  0.5  1.0    MM    MM    MM  MM 1022.5  10.6  13.1    MM   MM   MM    MM
2019 11 24 10 12 160  0.5  1.0    MM    MM    MM  MM 1022.5  10.7  13.1    MM   MM   MM    MM
2019 11 24 10 06 160  0.5  1.5    MM    MM    MM  MM 1022.5  10.7  13.1    MM   MM   MM    MM
2019 11 24 10 00 160  1.5  1.5    MM    MM    MM  MM 1022.4  10.6  13.1    MM   MM +0.0    MM
2019 11 24 09 54 160  1.5  1.5    MM    MM    MM  MM 1022.5  10.6  13.1    MM   MM   MM    MM
2019 11 24 09 48 160  1.0  1.5    MM    MM    MM  MM 1022.6  10.6  13.1    MM   MM   MM    MM
2019 11 24 09 42 140  1.0  1.5    MM    MM    MM  MM 1022.5  10.7  13.1    MM   MM   MM    MM
2019 11 24 09 36 140  1.5  2.1    MM    MM    MM  MM 1022.6  10.7  13.1    MM   MM   MM    MM
2019 11 24 09 30 150  1.0  1.5    MM    MM    MM  MM 1022.6  10.4  13.1    MM   MM   MM    MM
2019 11 24 09 24 150  1.0  1.0    MM    MM    MM  MM 1022.6  10.7  13.1    MM   MM   MM    MM
2019 11 24 09 18 160  1.0  1.0    MM    MM    MM  MM 1022.6  10.7  13.1    MM   MM   MM    MM
2019 11 24 09 12 180  1.0  1.0    MM    MM    MM  MM 1022.5  10.6  13.1    MM   MM   MM    MM
2019 11 24 09 06 180  1.0  2.1    MM    MM    MM  MM 1022.5  10.8  13.1    MM   MM   MM    MM
2019 11 24 09 00 190  1.0  1.5    MM    MM    MM  MM 1022.5  10.9  13.1    MM   MM +0.0    MM
2019 11 24 08 54 200  1.5  2.1    MM    MM    MM  MM 1022.5  10.7  13.1    MM   MM   MM    MM
2019 11 24 08 48 200  1.5  1.5    MM    MM    MM  MM 1022.5  10.7  13.1    MM   MM   MM    MM
2019 11 24 08 42 200  1.5  1.5    MM    MM    MM  MM 1022.5  10.6  13.1    MM   MM   MM    MM
2019 11 24 08 36 210  1.5  2.1    MM    MM    MM  MM 1022.5  10.6  13.1    MM   MM   MM    MM
2019 11 24 08 30 200  2.1  2.1    MM    MM    MM  MM 1022.6  10.6  13.1    MM   MM   MM    MM
2019 11 24 08 24 220  1.0  1.5    MM    MM    MM  MM 1022.6  10.6  13.1    MM   MM   MM    MM
2019 11 24 08 18 200  1.5  1.5    MM    MM    MM  MM 1022.6  10.7  13.1    MM   MM   MM    MM
2019 11 24 08 12 220  1.0  1.0    MM    MM    MM  MM 1022.6  10.8  13.1    MM   MM   MM    MM
2019 11 24 08 06 210  1.0  1.0    MM    MM    MM  MM 1022.6  10.7  13.1    MM   MM   MM    MM
2019 11 24 08 00 180  1.0  1.5    MM    MM    MM  MM 1022.6  10.9  13.1    MM   MM +0.3    MM
2019 11 24 07 54  MM  0.0  0.5    MM    MM    MM  MM 1022.6  11.1  13.1    MM   MM   MM    MM
2019 11 24 07 48 200  0.5  1.0    MM    MM    MM  MM 1022.5  11.2  13.1    MM   MM   MM    MM
2019 11 24 07 42 210  1.0  1.5    MM    MM    MM  MM 1022.5  11.1  13.1    MM   MM   MM    MM
2019 11 24 07 36 200  1.0  1.5    MM    MM    MM  MM 1022.5  11.1  13.1    MM   MM   MM    MM
2019 11 24 07 30 240  0.5  1.5    MM    MM    MM  MM 1022.5  11.4  13.1    MM   MM   MM    MM
2019 11 24 07 24 200  1.0  2.1    MM    MM    MM  MM 1022.6  11.5  13.1    MM   MM   MM    MM
2019 11 24 07 18 210  1.0  1.5    MM    MM    MM  MM 1022.6  11.5  13.1    MM   MM   MM    MM
2019 11 24 07 12 210  1.0  1.5    MM    MM    MM  MM 1022.6  11.5  13.1    MM   MM   MM    MM
2019 11 24 07 06 250  0.5  1.5    MM    MM    MM  MM 1022.5  11.5  13.1    MM   MM   MM    MM
2019 11 24 07 00 220  0.5  1.0    MM    MM    MM  MM 1022.6  11.4  13.1    MM   MM +0.7    MM
2019 11 24 06 54 210  1.5  2.1    MM    MM    MM  MM 1022.6  11.6  13.1    MM   MM   MM    MM
2019 11 24 06 48 190  1.5  2.6    MM    MM    MM  MM 1022.5  11.5  13.1    MM   MM   MM    MM
2019 11 24 06 42 200  1.5  2.1    MM    MM    MM  MM 1022.5  11.7  13.1    MM   MM   MM    MM
2019 11 24 06 36 240  1.0  1.0    MM    MM    MM  MM 1022.5  11.7  13.1    MM   MM   MM    MM
2019 11 24 06 30  MM  0.0  1.0    MM    MM    MM  MM 1022.5  11.8  13.1    MM   MM   MM    MM
2019 11 24 06 24 250  0.5  1.5    MM    MM    MM  MM 1022.4  11.9  13.1    MM   MM   MM    MM
2019 11 24 06 18 230  1.0  1.0    MM    MM    MM  MM 1022.4  11.8  13.1    MM   MM   MM    MM
2019 11 24 06 12 200  0.5  1.0    MM    MM    MM  MM 1022.4  11.7  13.1    MM   MM   MM    MM
2019 11 24 06 06 200  1.0  1.0    MM    MM    MM  MM 1022.4  11.8  13.1    MM   MM   MM    MM
2019 11 24 06 00 180  0.5  1.5    MM    MM    MM  MM 1022.4    MM    MM    MM   MM +0.6    MM
2019 11 24 05 54 170  1.0  1.5    MM    MM    MM  MM 1022.3  12.0  13.2    MM   MM   MM    MM
2019 11 24 05 48  MM  0.0  2.1    MM    MM    MM  MM 1022.3  12.0  13.2    MM   MM   MM    MM
2019 11 24 05 42 220  1.0  2.1    MM    MM    MM  MM 1022.3  12.1  13.2    MM   MM   MM    MM
2019 11 24 05 36 210  1.0  1.5    MM    MM    MM  MM 1022.3  12.1  13.2    MM   MM   MM    MM
2019 11 24 05 30  MM  0.0  1.0    MM    MM    MM  MM 1022.3  12.1  13.2    MM   MM   MM    MM
2019 11 24 05 24 220  1.0  1.5    MM    MM    MM  MM 1022.3  12.1  13.2    MM   MM   MM    MM
2019 11 24 05 18 190  1.0  1.5    MM    MM    MM  MM 1022.3  12.2  13.2    MM   MM   MM    MM
2019 11 24 05 12  MM  0.0  1.5    MM    MM    MM  MM 1022.3  12.2  13.2    MM   MM   MM    MM
2019 11 24 05 06 200  1.0  1.5    MM    MM    MM  MM 1022.3  12.3  13.2    MM   MM   MM    MM
2019 11 24 05 00 200  0.5  2.6    MM    MM    MM  MM 1022.3  12.4  13.2    MM   MM +0.5    MM
2019 11 24 04 54 200  1.5  2.6    MM    MM    MM  MM 1022.2  12.6  13.2    MM   MM   MM    MM
2019 11 24 04 48 200  2.1  3.1    MM    MM    MM  MM 1022.3  12.7  13.2    MM   MM   MM    MM
2019 11 24 04 42 220  0.5  2.6    MM    MM    MM  MM 1022.2  13.0  13.2    MM   MM   MM    MM
2019 11 24 04 36 220  1.5  2.6    MM    MM    MM  MM 1022.1  13.1  13.3    MM   MM   MM    MM
2019 11 24 04 30 220  1.5  2.6    MM    MM    MM  MM 1022.1  13.0  13.3    MM   MM   MM    MM
2019 11 24 04 24 230  1.5  2.1    MM    MM    MM  MM 1022.1  12.9  13.3    MM   MM   MM    MM
2019 11 24 04 18 240  1.0  1.5    MM    MM    MM  MM 1022.0  12.9  13.2    MM   MM   MM    MM
2019 11 24 04 12 230  1.0  1.5    MM    MM    MM  MM 1022.0  12.9  13.3    MM   MM   MM    MM
2019 11 24 04 06 230  1.5  2.6    MM    MM    MM  MM 1021.9  13.3  13.3    MM   MM   MM    MM
2019 11 24 04 00 210  2.1  2.6    MM    MM    MM  MM 1021.9  13.4  13.3    MM   MM +0.5    MM
2019 11 24 03 54 230  2.1  2.6    MM    MM    MM  MM 1021.9  13.4  13.3    MM   MM   MM    MM
2019 11 24 03 48 210  2.1  2.6    MM    MM    MM  MM 1021.9  13.5  13.3    MM   MM   MM    MM
2019 11 24 03 42 210  1.5  2.1    MM    MM    MM  MM 1021.9  13.6  13.4    MM   MM   MM    MM
2019 11 24 03 36 210  1.0  1.5    MM    MM    MM  MM 1021.9  13.6  13.4    MM   MM   MM    MM
2019 11 24 03 30 190  1.0  1.5    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM   MM    MM
2019 11 24 03 24 200  1.5  2.1    MM    MM    MM  MM 1021.8  13.3  13.4    MM   MM   MM    MM
2019 11 24 03 18 180  2.1  2.1    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM   MM    MM
2019 11 24 03 12 180  1.5  2.1    MM    MM    MM  MM 1021.9  13.5  13.4    MM   MM   MM    MM
2019 11 24 03 06 180  1.5  2.1    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM   MM    MM
2019 11 24 03 00 190  1.5  2.1    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM +0.4    MM
2019 11 24 02 54 210  1.5  2.1    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM   MM    MM
2019 11 24 02 48 210  1.5  2.6    MM    MM    MM  MM 1021.8  13.3  13.4    MM   MM   MM    MM
2019 11 24 02 42 200  2.1  2.6    MM    MM    MM  MM 1021.8  13.3  13.4    MM   MM   MM    MM
2019 11 24 02 36 190  2.1  2.1    MM    MM    MM  MM 1021.8  13.3  13.4    MM   MM   MM    MM
2019 11 24 02 30 200  2.1  2.1    MM    MM    MM  MM 1021.8  13.2  13.4    MM   MM   MM    MM
2019 11 24 02 24 190  2.1  2.1    MM    MM    MM  MM 1021.9  13.2  13.4    MM   MM   MM    MM
2019 11 24 02 18 190  1.5  2.6    MM    MM    MM  MM 1021.8  13.4  13.4    MM   MM   MM    MM
2019 11 24 02 12 190  2.1  2.1    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM   MM    MM
2019 11 24 02 06 190  1.5  2.1    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM   MM    MM
2019 11 24 02 00 180  1.5  2.1    MM    MM    MM  MM 1021.8  13.5  13.4    MM   MM -0.0    MM
2019 11 24 01 54 170  0.5  1.5    MM    MM    MM  MM 1021.7  13.3  13.4    MM   MM   MM    MM
2019 11 24 01 48 180  1.5  2.1    MM    MM    MM  MM 1021.7  13.2  13.4    MM   MM   MM    MM
2019 11 24 01 42 160  1.0  2.1    MM    MM    MM  MM 1021.8  13.3  13.4    MM   MM   MM    MM
2019 11 24 01 36 230  1.5  2.1    MM    MM    MM  MM 1021.7  13.6  13.4    MM   MM   MM    MM
2019 11 24 01 30  MM  0.0  2.6    MM    MM    MM  MM 1021.7  13.7  13.4    MM   MM   MM    MM
2019 11 24 01 24 220  2.1  4.6    MM    MM    MM  MM 1021.6  13.8  13.4    MM   MM   MM    MM
2019 11 24 01 18 220  2.6  3.6    MM    MM    MM  MM 1021.5  13.8  13.4    MM   MM   MM    MM
2019 11 24 01 12 230  2.1  4.6    MM    MM    MM  MM 1021.5  13.8  13.4    MM   MM   MM    MM
2019 11 24 01 06 240  3.1  5.1    MM    MM    MM  MM 1021.5  13.8  13.4    MM   MM   MM    MM
2019 11 24 01 00 230  3.1  6.2    MM    MM    MM  MM 1021.4  13.8  13.4    MM   MM -0.8    MM
2019 11 24 00 54 240  4.1  6.7    MM    MM    MM  MM 1021.4  13.9  13.5    MM   MM   MM    MM
2019 11 24 00 48 240  4.1  6.2    MM    MM    MM  MM 1021.4  14.0  13.5    MM   MM   MM    MM
2019 11 24 00 42 240  4.6  6.7    MM    MM    MM  MM 1021.3  14.1  13.5    MM   MM   MM    MM
2019 11 24 00 36 240  4.1  6.2    MM    MM    MM  MM 1021.4  14.2  13.5    MM   MM   MM    MM
2019 11 24 00 30 240  4.1  5.7    MM    MM    MM  MM 1021.4  14.3  13.5    MM   MM   MM    MM
2019 11 24 00 24 240  5.1  6.2    MM    MM    MM  MM 1021.4  14.4  13.5    MM   MM   MM    MM
2019 11 24 00 18 230  3.1  6.2    MM    MM    MM  MM 1021.4  14.6  13.5    MM   MM   MM    MM
2019 11 24 00 12 240  5.1  6.2    MM    MM    MM  MM 1021.3  14.7  13.5    MM   MM   MM    MM
2019 11 24 00 06 230  3.6  5.7    MM    MM    MM  MM 1021.4  14.7  13.5    MM   MM   MM    MM
2019 11 24 00 00 240  4.6  6.2    MM    MM    MM  MM 1021.4  14.7  13.5    MM   MM   MM    MM
2019 11 23 23 54 240  4.1  6.7    MM    MM    MM  MM 1021.4  14.7  13.6    MM   MM   MM    MM
2019 11 23 23 48 240  5.1  6.7    MM    MM    MM  MM 1021.5  15.0  13.6    MM   MM   MM    MM
2019 11 23 23 42 250  4.6  6.2    MM    MM    MM  MM 1021.5  15.3  13.7    MM   MM   MM    MM
2019 11 23 23 36 240  5.1  6.7    MM    MM    MM  MM 1021.5  15.7  13.7    MM   MM   MM    MM
2019 11 23 23 30 240  4.6  6.2    MM    MM    MM  MM 1021.5  16.0  13.8    MM   MM   MM    MM
2019 11 23 23 24 240  4.1  5.1    MM    MM    MM  MM 1021.5  16.0  13.7    MM   MM   MM    MM
2019 11 23 23 18 240  4.6  6.2    MM    MM    MM  MM 1021.5  15.9  13.7    MM   MM   MM    MM
2019 11 23 23 12 250  3.1  6.2    MM    MM    MM  MM 1021.5  16.1  13.7    MM   MM   MM    MM
2019 11 23 23 06 250  4.1  6.2    MM    MM    MM  MM 1021.6  16.1  13.7    MM   MM   MM    MM
2019 11 23 23 00 240  3.6  6.2    MM    MM    MM  MM 1021.6  16.1  13.8    MM   MM -1.8    MM
2019 11 23 22 54 250  3.6  4.6    MM    MM    MM  MM 1021.7  16.1  13.8    MM   MM   MM    MM
2019 11 23 22 48 260  3.6  5.7    MM    MM    MM  MM 1021.7  16.1  13.9    MM   MM   MM    MM
2019 11 23 22 42 250  4.1  5.7    MM    MM    MM  MM 1021.8  16.4  13.9    MM   MM   MM    MM
2019 11 23 22 36 240  3.6  5.7    MM    MM    MM  MM 1021.8  16.2  13.9    MM   MM   MM    MM
2019 11 23 22 30 240  4.6  7.2    MM    MM    MM  MM 1021.9    MM    MM    MM   MM   MM    MM
2019 11 23 22 24 250  4.1  6.7    MM    MM    MM  MM 1022.0  16.5  13.9    MM   MM   MM    MM
2019 11 23 22 18 250  4.1  5.7    MM    MM    MM  MM 1022.0  16.7  14.0    MM   MM   MM    MM
2019 11 23 22 12 240  3.6  4.6    MM    MM    MM  MM 1022.0  16.8  14.0    MM   MM   MM    MM
2019 11 23 22 06 250  3.6  4.6    MM    MM    MM  MM 1022.0  16.6  14.1    MM   MM   MM    MM
2019 11 23 22 00 240  3.1  4.6    MM    MM    MM  MM 1022.2  16.8  14.1    MM   MM -2.2    MM
2019 11 23 21 54 260  3.1  4.1    MM    MM    MM  MM 1022.2  16.9  14.1    MM   MM   MM    MM
2019 11 23 21 48 300  2.1  2.6    MM    MM    MM  MM 1022.3  16.8  14.1    MM   MM   MM    MM
2019 11 23 21 42 320  1.5  2.1    MM    MM    MM  MM 1022.3  16.9  14.1    MM   MM   MM    MM
2019 11 23 21 36 300  0.5  0.5    MM    MM    MM  MM 1022.4  17.3  14.2    MM   MM   MM    MM
2019 11 23 21 30 270  0.5  0.5    MM    MM    MM  MM 1022.4  17.8  14.2    MM   MM   MM    MM
2019 11 23 21 24  MM  0.0  0.0    MM    MM    MM  MM 1022.4  18.0  14.2    MM   MM   MM    MM
2019 11 23 21 18  MM  0.0  0.0    MM    MM    MM  MM 1022.5  16.8  14.2    MM   MM   MM    MM
2019 11 23 21 12  MM  0.0  0.5    MM    MM    MM  MM 1022.6  16.0  14.2    MM   MM   MM    MM
2019 11 23 21 06  MM  0.0  0.0    MM    MM    MM  MM 1022.7  15.1  14.2    MM   MM   MM    MM
2019 11 23 21 00  MM  0.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 23 20 54  MM  0.0  0.5    MM    MM    MM  MM 1022.8  14.4  14.2    MM   MM   MM    MM
2019 11 23 20 48  70  0.5  0.5    MM    MM    MM  MM 1022.8  14.4  14.2    MM   MM   MM    MM
2019 11 23 20 42  70  0.5  1.0    MM    MM    MM  MM 1022.9  14.3  14.2    MM   MM   MM    MM
2019 11 23 20 36  MM  0.0  1.0    MM    MM    MM  MM 1023.0  14.4  14.2    MM   MM   MM    MM
2019 11 23 20 30  40  1.0  1.5    MM    MM    MM  MM 1023.0  14.2  14.2    MM   MM   MM    MM
2019 11 23 20 24  50  0.5  1.0    MM    MM    MM  MM 1023.1  14.0  14.2    MM   MM   MM    MM
2019 11 23 20 18  50  0.5  1.0    MM    MM    MM  MM 1023.2  13.5  14.2    MM   MM   MM    MM
2019 11 23 20 12  30  0.5  1.0    MM    MM    MM  MM 1023.3  13.4  14.2    MM   MM   MM    MM
2019 11 23 20 06  MM  0.0  1.0    MM    MM    MM  MM 1023.3  13.5  14.2    MM   MM   MM    MM
2019 11 23 20 00  70  1.0  1.5    MM    MM    MM  MM 1023.4    MM    MM    MM   MM -2.0    MM
2019 11 23 19 54  80  1.5  2.1    MM    MM    MM  MM 1023.5  13.3  14.2    MM   MM   MM    MM
2019 11 23 19 48  90  2.1  2.1    MM    MM    MM  MM 1023.5  13.0  14.2    MM   MM   MM    MM
2019 11 23 19 42  70  1.5  2.1    MM    MM    MM  MM 1023.7  12.6  14.2    MM   MM   MM    MM
2019 11 23 19 36  60  2.1  2.1    MM    MM    MM  MM 1023.8  12.5  14.2    MM   MM   MM    MM
2019 11 23 19 30  60  1.5  2.1    MM    MM    MM  MM 1023.9  12.4  14.3    MM   MM   MM    MM
2019 11 23 19 24  70  2.1  2.1    MM    MM    MM  MM 1024.0  12.4  14.3    MM   MM   MM    MM
2019 11 23 19 18  80  2.1  2.1    MM    MM    MM  MM 1024.1  12.4  14.2    MM   MM   MM    MM
2019 11 23 19 12  70  2.1  2.6    MM    MM    MM  MM 1024.2  12.3  14.2    MM   MM   MM    MM
2019 11 23 19 06  70  2.6  2.6    MM    MM    MM  MM 1024.3  12.2  14.3    MM   MM   MM    MM
2019 11 23 19 00  70  2.6  3.1    MM    MM    MM  MM 1024.4  12.1  14.3    MM   MM -0.4    MM
2019 11 23 18 54  70  2.6  2.6    MM    MM    MM  MM 1024.5  12.0  14.3    MM   MM   MM    MM
2019 11 23 18 48  70  2.6  3.1    MM    MM    MM  MM 1024.7  12.0  14.3    MM   MM   MM    MM
2019 11 23 18 42  70  2.6  2.6    MM    MM    MM  MM 1024.8  12.0  14.3    MM   MM   MM    MM
2019 11 23 18 36  80  2.6  2.6    MM    MM    MM  MM 1024.9  12.0  14.3    MM   MM   MM    MM
2019 11 23 18 30  90  2.6  2.6    MM    MM    MM  MM 1025.0  12.0  14.3    MM   MM   MM    MM
2019 11 23 18 24  80  2.6  2.6    MM    MM    MM  MM 1025.1  11.9  14.3    MM   MM   MM    MM
2019 11 23 18 18  80  2.6  3.1    MM    MM    MM  MM 1025.2  11.8  14.3    MM   MM   MM    MM
2019 11 23 18 12  80  2.6  3.1    MM    MM    MM  MM 1025.3  11.8  14.3    MM   MM   MM    MM
2019 11 23 18 06  70  3.1  3.6    MM    MM    MM  MM 1025.3  11.8  14.3    MM   MM   MM    MM
2019 11 23 18 00  90  3.6  4.1    MM    MM    MM  MM 1025.3  11.7  14.3    MM   MM +1.2    MM
